,date,hr,weather,temperature,feels-like-temperature,relative-humidity,windspeed,psi,guest-users,registered-users
371,2011-01-16,23,cloudy,63.3,87.8,40.0,7.0,41,1,229
372,2011-01-17,0,cloudy,63.3,84.2,47.0,15.0,10,7,203
373,2011-01-17,1,cloudy,63.3,84.2,44.0,13.0,49,8,194
374,2011-01-17,2,cloudy,61.6,80.6,43.0,17.0,9,2,106
375,2011-01-17,3,cloudy,61.6,82.4,43.0,13.0,32,-2,21
376,2011-01-17,4,cloudy,61.6,84.2,43.0,9.0,12,7,24
377,2011-01-17,5,cloudy,61.6,84.2,43.0,11.0,5,-1,13
378,2011-01-17,6,cloudy,61.6,82.4,43.0,13.0,39,1,69
379,2011-01-17,7,cloudy,59.9,82.4,50.0,9.0,11,30,115
380,2011-01-17,8,cloudy,59.9,78.8,47.0,15.0,41,22,388
381,2011-01-17,9,cloudy,59.9,78.8,47.0,15.0,3,55,503
382,2011-01-17,10,CLOUDY,59.9,78.8,50.0,17.0,20,50,648
383,2011-01-17,11,cloudy,59.9,78.8,55.00000000000001,13.0,47,62,720
384,2011-01-17,12,cloudy,61.6,84.2,47.0,9.0,17,71,914
385,2011-01-17,13,cloudy,61.6,84.2,47.0,9.0,39,89,1045
386,2011-01-17,14,cloudy,61.6,86.0,43.0,7.0,0,83,960
387,2011-01-17,15,cloudy,63.3,86.0,47.0,11.0,8,147,937
388,2011-01-17,16,cloudy,63.3,86.0,47.0,11.0,48,43,984
389,2011-01-17,17,clear,63.3,84.2,51.0,13.0,41,29,866
390,2011-01-17,18,cloudy,61.6,80.6,55.00000000000001,17.0,21,47,1108
391,2011-01-17,19,light snow/rain,61.6,82.4,59.0,13.0,40,14,759
392,2011-01-17,20,light snow/rain,59.9,78.8,80.0,13.0,34,30,372
393,2011-01-17,21,light snow/rain,59.9,78.8,80.0,13.0,13,20,316
394,2011-01-17,22,light snow/rain,58.2,75.2,93.0,17.0,14,1,165
395,2011-01-17,23,light snow/rain,59.9,77.0,86.0,19.0,31,7,38
396,2011-01-18,12,cloudy,63.3,82.4,86.0,22.0,23,-2,44
397,2011-01-18,13,cloudy,63.3,84.2,86.0,15.0,32,2,287
398,2011-01-18,14,cloudy,65.0,87.8,80.0,11.0,25,16,334
399,2011-01-18,15,cloudy,65.0,87.8,87.0,11.0,15,19,415
400,2011-01-18,16,cloudy,65.0,87.8,87.0,13.0,46,-2,794
401,2011-01-18,17,cloudy,65.0,87.8,82.0,13.0,47,6,1617
402,2011-01-18,18,cloudy,65.0,87.8,80.0,11.0,2,5,1718
403,2011-01-18,19,cloudy,65.0,87.8,80.0,9.0,4,7,1272
404,2011-01-18,20,cloudy,65.0,93.2,87.0,0.0,25,-2,1081
405,2011-01-18,21,cloudy,65.0,89.6,93.0,7.0,23,-2,532
406,2011-01-18,22,cloudy,65.0,91.4,93.0,6.0,25,2,427
407,2011-01-18,23,cloudy,65.0,93.2,93.0,0.0,46,8,244
408,2011-01-19,0,cloudy,65.0,93.2,93.0,0.0,32,1,39
409,2011-01-19,1,light snow/rain,65.0,87.8,93.0,9.0,18,6,77
410,2011-01-19,2,light snow/rain,65.0,87.8,93.0,9.0,23,0,35
411,2011-01-19,4,light snow/rain,65.0,87.8,93.0,9.0,35,6,12
412,2011-01-19,5,cloudy,65.0,91.4,93.0,6.0,21,0,86
413,2011-01-19,6,cloudy,65.0,91.4,93.0,6.0,12,1,417
414,2011-01-19,7,cloudy,66.7,91.4,92.0,7.0,16,6,1156
415,2011-01-19,8,cloudy,66.7,91.4,93.0,7.0,29,6,2544
416,2011-01-19,9,cloudy,66.7,91.4,93.0,7.0,43,14,1396
417,2011-01-19,10,cloudy,68.4,93.2,93.0,9.0,32,5,595
418,2011-01-19,11,cloudy,70.1,96.8,87.0,6.0,0,33,614
419,2011-01-19,12,cloudy,71.8,98.6,81.0,6.0,24,37,845
420,2011-01-19,13,clear,80.2,109.4,62.0,19.0,31,76,872
421,2011-01-19,14,clear,80.2,109.4,57.99999999999999,17.0,35,49,888
422,2011-01-19,15,clear,80.2,109.4,54.0,19.0,41,29,1009
423,2011-01-19,16,clear,78.5,107.6,57.99999999999999,26.0,39,70,1220
424,2011-01-19,17,clear,76.9,100.4,56.99999999999999,22.0,19,50,2475
425,2011-01-19,18,clear,75.2,98.6,61.0,19.0,45,36,2032
426,2011-01-19,19,clear,73.5,95.0,56.99999999999999,28.0,25,27,1405
427,2011-01-19,20,clear,73.5,96.8,49.0,20.0,30,15,961
428,2011-01-19,21,clear,73.5,95.0,49.0,28.0,1,30,715
429,2011-01-19,22,clear,71.8,96.8,52.0,11.0,45,40,686
430,2011-01-19,23,clear,71.8,93.2,52.0,31.0,44,6,347
431,2011-01-20,0,clear,68.4,87.8,56.00000000000001,26.0,9,34,105
432,2011-01-20,1,clear,68.4,93.2,56.00000000000001,0.0,4,13,44
433,2011-01-20,2,clear,68.4,93.2,56.00000000000001,0.0,39,2,21
434,2011-01-20,3,clear,68.4,91.4,56.00000000000001,11.0,17,2,18
435,2011-01-20,4,CLEAR,68.4,91.4,56.00000000000001,11.0,1,2,16
436,2011-01-20,5,clear,66.7,87.8,60.0,15.0,26,-1,77
437,2011-01-20,6,clear,65.0,86.0,60.0,15.0,12,-1,460
438,2011-01-20,7,clear,65.0,86.0,55.00000000000001,15.0,42,5,1300
439,2011-01-20,8,clear,65.0,86.0,55.00000000000001,19.0,5,15,3214
440,2011-01-20,9,cloudy,66.7,87.8,52.0,15.0,14,21,1818
441,2011-01-20,10,clear,68.4,87.8,48.0,20.0,35,7,726
442,2011-01-20,11,cloudy,70.1,93.2,45.0,11.0,35,34,818
443,2011-01-20,12,cloudy,71.8,100.4,42.0,0.0,17,51,1001
444,2011-01-20,13,cloudy,70.1,95.0,45.0,7.0,2,84,1115
445,2011-01-20,14,cloudy,71.8,96.8,45.0,9.0,25,40,970
446,2011-01-20,15,cloudy,73.5,98.6,45.0,13.0,9,58,805
447,2011-01-20,16,cloudy,71.8,96.8,49.0,9.0,0,57,1074
448,2011-01-20,17,cloudy,71.8,98.6,49.0,7.0,43,57,2689
449,2011-01-20,18,cloudy,68.4,91.4,56.00000000000001,13.0,13,7,2390
450,2011-01-20,19,clear,68.4,87.8,56.00000000000001,22.0,15,42,1899
451,2011-01-20,20,cloudy,68.4,89.6,60.0,19.0,19,15,1614
452,2011-01-20,21,cloudy,66.7,87.8,60.0,17.0,31,19,706
453,2011-01-20,22,cloudy,66.7,86.0,65.0,19.0,43,-1,732
454,2011-01-20,23,cloudy,66.7,86.0,65.0,22.0,12,20,363
455,2011-01-21,0,cloudy,66.7,87.8,70.0,17.0,16,7,259
456,2011-01-21,1,cloudy,66.7,87.8,70.0,17.0,17,-1,79
457,2011-01-21,2,light snow/rain,66.7,89.6,75.0,11.0,42,2,30
458,2011-01-21,3,light snow/rain,65.0,86.0,80.0,20.0,9,1,11
459,2011-01-21,4,cloudy,65.0,91.4,87.0,6.0,19,-2,13
460,2011-01-21,5,clear,66.7,84.2,60.0,28.0,17,9,48
461,2011-01-21,6,clear,65.0,86.0,55.00000000000001,17.0,24,1,347
462,2011-01-21,7,clear,63.3,82.4,51.0,19.0,13,14,862
463,2011-01-21,8,clear,63.3,82.4,47.0,22.0,33,48,2730
464,2011-01-21,9,clear,63.3,82.4,51.0,24.0,1,50,2062
465,2011-01-21,10,clear,63.3,80.6,47.0,31.0,16,40,737
466,2011-01-21,11,clear,65.0,82.4,41.0,31.0,22,43,688
467,2011-01-21,12,clear,65.0,82.4,27.0,39.0,43,78,872
468,2011-01-21,13,clear,63.3,78.8,21.0,39.0,2,57,850
469,2011-01-21,14,clear,63.3,78.8,25.0,35.0,28,43,727
470,2011-01-21,15,clear,59.9,75.2,26.0,30.0,23,28,788
471,2011-01-21,16,clear,59.9,77.0,26.0,24.0,19,2,1263
472,2011-01-21,17,clear,58.2,75.2,28.000000000000004,24.0,23,71,1958
473,2011-01-21,18,clear,56.6,75.2,30.0,17.0,19,8,1550
474,2011-01-21,19,clear,56.6,73.4,30.0,22.0,34,19,1205
475,2011-01-21,20,clear,54.9,69.8,33.0,28.0,40,6,676
476,2011-01-21,21,clear,53.2,69.8,38.0,19.0,2,2,532
477,2011-01-21,22,clear,51.5,64.4,41.0,26.0,21,5,426
478,2011-01-21,23,clear,51.5,66.2,38.0,22.0,44,0,354
479,2011-01-22,0,clear,49.8,64.4,45.0,17.0,7,-2,164
480,2011-01-22,1,cloudy,49.8,60.8,41.0,26.0,2,19,117
481,2011-01-22,2,cloudy,49.8,64.4,41.0,17.0,0,1,144
482,2011-01-22,3,cloudy,49.8,64.4,41.0,19.0,35,8,73
483,2011-01-22,4,cloudy,48.1,62.6,48.0,20.0,30,0,40
484,2011-01-22,6,cloudy,48.1,64.4,44.0,15.0,32,0,21
485,2011-01-22,7,clear,48.1,62.6,44.0,19.0,47,-1,109
486,2011-01-22,8,clear,48.1,60.8,44.0,22.0,13,8,343
487,2011-01-22,9,clear,49.8,64.4,41.0,17.0,39,23,485
488,2011-01-22,10,cloudy,49.8,68.0,41.0,11.0,10,23,649
489,2011-01-22,11,cloudy,51.5,69.8,38.0,9.0,41,26,769
490,2011-01-22,12,cloudy,51.5,73.4,38.0,7.0,47,69,782
491,2011-01-22,13,clear,53.2,80.6,35.0,0.0,14,86,936
492,2011-01-22,14,clear,54.9,77.0,33.0,7.0,7,78,837
493,2011-01-22,15,clear,56.6,78.8,28.000000000000004,0.0,28,69,1206
494,2011-01-22,16,clear,56.6,77.0,28.000000000000004,13.0,7,77,938
495,2011-01-22,17,clear,56.6,84.2,28.000000000000004,0.0,32,56,764
496,2011-01-22,18,lear,53.2,71.6,35.0,13.0,21,0,704
497,2011-01-22,19,clear,53.2,73.4,35.0,9.0,34,43,691
498,2011-01-22,20,clear,51.5,69.8,45.0,11.0,41,8,567
499,2011-01-22,21,clear,51.5,73.4,41.0,6.0,46,0,507
500,2011-01-22,22,clear,51.5,78.8,49.0,0.0,40,49,294
501,2011-01-22,23,clear,49.8,69.8,56.99999999999999,7.0,0,13,402
502,2011-01-23,0,clear,49.8,69.8,56.99999999999999,7.0,5,16,257
503,2011-01-23,1,clear,49.8,69.8,56.99999999999999,7.0,3,7,153
504,2011-01-23,2,clear,48.1,68.0,62.0,9.0,35,22,193
505,2011-01-23,3,clear,48.1,68.0,62.0,9.0,23,7,56
506,2011-01-23,5,cloudy,49.8,69.8,56.99999999999999,7.0,39,2,35
507,2011-01-23,6,cloudy,49.8,69.8,56.99999999999999,7.0,43,-2,8
508,2011-01-23,7,clear,53.2,73.4,57.99999999999999,11.0,37,9,9
509,2011-01-23,8,clear,51.5,69.8,62.0,11.0,41,12,220
510,2011-01-23,9,clear,54.9,69.8,54.0,24.0,14,23,322
511,2011-01-23,10,clear,58.2,73.4,46.0,26.0,8,48,660
512,2011-01-23,11,clear,58.2,77.0,43.0,15.0,1,154,998
513,2011-01-23,12,clear,59.9,75.2,37.0,31.0,0,166,1194
514,2011-01-23,13,clear,58.2,73.4,33.0,26.0,4,85,972
515,2011-01-23,14,clear,59.9,77.0,28.000000000000004,24.0,45,121,1208
516,2011-01-23,15,clear,59.9,77.0,28.000000000000004,24.0,25,89,833
517,2011-01-23,16,CLEAR,59.9,77.0,26.0,22.0,39,65,731
518,2011-01-23,17,clear,58.2,73.4,26.0,26.0,22,37,651
519,2011-01-23,18,clear,56.6,75.2,30.0,17.0,46,33,575
520,2011-01-23,19,clear,56.6,75.2,30.0,19.0,7,35,590
521,2011-01-23,20,clear,54.9,73.4,36.0,17.0,38,26,401
522,2011-01-23,21,clear,54.9,73.4,36.0,13.0,47,33,256
523,2011-01-23,22,clear,53.2,71.6,38.0,13.0,43,37,294
524,2011-01-23,23,clear,51.5,68.0,41.0,15.0,39,28,225
525,2011-01-24,0,clear,51.5,68.0,41.0,13.0,48,1,90
526,2011-01-24,1,clear,49.8,66.2,45.0,13.0,41,-1,12
527,2011-01-24,3,clear,49.8,64.4,45.0,17.0,33,-2,13
528,2011-01-24,4,clear,48.1,68.0,48.0,9.0,10,0,16
529,2011-01-24,5,clear,48.1,68.0,48.0,9.0,11,1,70
530,2011-01-24,6,lear,48.1,69.8,48.0,6.0,34,-2,199
531,2011-01-24,7,clear,48.1,75.2,48.0,0.0,44,35,1030
532,2011-01-24,8,clear,49.8,77.0,49.0,0.0,21,42,2219
533,2011-01-24,9,clear,51.5,78.8,41.0,0.0,47,26,1275
534,2011-01-24,10,clear,54.9,77.0,42.0,0.0,7,41,444
535,2011-01-24,11,clear,54.9,75.2,46.0,9.0,0,20,564
536,2011-01-24,12,cloudy,56.6,77.0,42.0,13.0,29,75,673
537,2011-01-24,13,cloudy,58.2,77.0,43.0,15.0,31,42,701
538,2011-01-24,14,cloudy,58.2,77.0,46.0,15.0,46,12,559
539,2011-01-24,15,clear,59.9,80.6,40.0,11.0,27,51,647
540,2011-01-24,16,clear,59.9,78.8,47.0,17.0,1,27,854
541,2011-01-24,17,clear,58.2,75.2,50.0,17.0,35,40,2314
542,2011-01-24,18,clear,58.2,77.0,59.0,13.0,18,55,1890
543,2011-01-24,19,clear,58.2,78.8,54.0,11.0,32,35,1317
544,2011-01-24,20,clear,58.2,77.0,59.0,13.0,31,8,1039
545,2011-01-24,21,CLEAR,58.2,78.8,63.0,11.0,19,41,687
546,2011-01-24,22,cloudy,58.2,77.0,63.0,15.0,21,22,419
547,2011-01-24,23,cloudy,59.9,78.8,64.0,17.0,16,20,278
548,2011-01-25,0,cloudy,59.9,77.0,69.0,19.0,47,19,82
549,2011-01-25,1,cloudy,59.9,80.6,69.0,11.0,41,-1,70
550,2011-01-25,2,clear,59.9,78.8,69.0,15.0,19,2,29
551,2011-01-25,4,clear,58.2,80.6,74.0,7.0,23,2,16
552,2011-01-25,5,lear,58.2,77.0,74.0,15.0,9,2,120
553,2011-01-25,6,clear,59.9,82.4,74.0,7.0,44,6,450
554,2011-01-25,7,clear,59.9,78.8,74.0,15.0,17,33,1334
555,2011-01-25,8,cloudy,59.9,82.4,74.0,9.0,17,34,3033
556,2011-01-25,9,cloudy,63.3,87.8,64.0,6.0,30,68,1739
557,2011-01-25,10,cloudy,65.0,89.6,60.0,7.0,3,43,639
558,2011-01-25,11,cloudy,66.7,89.6,60.0,9.0,27,44,713
559,2011-01-25,12,cloudy,68.4,95.0,56.00000000000001,6.0,39,149,1108
560,2011-01-25,13,cloudy,68.4,93.2,56.00000000000001,9.0,32,148,941
561,2011-01-25,14,cloudy,71.8,100.4,45.0,0.0,36,76,743
562,2011-01-25,15,cloudy,73.5,102.2,42.0,0.0,27,147,823
563,2011-01-25,16,cloudy,73.5,102.2,42.0,0.0,24,99,1323
564,2011-01-25,17,clear,71.8,100.4,45.0,0.0,31,100,2705
565,2011-01-25,18,cloudy,71.8,98.6,49.0,6.0,16,48,2831
566,2011-01-25,19,cloudy,68.4,91.4,65.0,11.0,13,91,1724
567,2011-01-25,20,clear,66.7,87.8,65.0,13.0,21,112,1344
568,2011-01-25,21,clear,66.7,87.8,65.0,13.0,45,36,525
569,2011-01-25,22,clear,65.0,87.8,64.0,11.0,21,26,633
570,2011-01-25,23,cloudy,65.0,87.8,64.0,11.0,38,21,479
571,2011-01-26,0,cloudy,65.0,87.8,69.0,9.0,7,20,182
572,2011-01-26,1,cloudy,66.7,89.6,65.0,9.0,21,0,66
573,2011-01-26,2,light snow/rain,65.0,87.8,69.0,13.0,32,20,93
574,2011-01-26,5,light snow/rain,63.3,82.4,86.0,19.0,28,2,8
575,2011-01-26,6,light snow/rain,63.3,82.4,86.0,19.0,2,2,102
576,2011-01-26,7,light snow/rain,65.0,86.0,87.0,20.0,15,6,372
577,2011-01-26,8,light snow/rain,65.0,86.0,87.0,20.0,21,21,900
578,2011-01-26,9,light snow/rain,65.0,86.0,87.0,20.0,42,21,714
579,2011-01-26,10,light snow/rain,65.0,86.0,93.0,19.0,17,14,341
580,2011-01-26,11,light snow/rain,65.0,84.2,93.0,22.0,13,43,458
581,2011-01-26,12,light snow/rain,65.0,84.2,93.0,22.0,41,51,534
582,2011-01-26,13,light snow/rain,65.0,84.2,93.0,22.0,27,27,564
583,2011-01-26,14,light snow/rain,65.0,84.2,93.0,24.0,24,0,467
584,2011-01-26,15,light snow/rain,65.0,82.4,93.0,31.0,20,9,543
585,2011-01-26,16,heavy snow/rain,65.0,84.2,93.0,22.0,20,7,457
586,2011-01-26,17,light snow/rain,63.3,82.4,93.0,24.0,23,0,340
587,2011-01-27,16,clear,65.0,87.8,55.00000000000001,13.0,16,7,295
588,2011-01-27,17,clear,65.0,89.6,55.00000000000001,7.0,22,13,1070
589,2011-01-27,18,clear,63.3,87.8,69.0,6.0,31,19,1316
590,2011-01-27,19,clear,63.3,87.8,69.0,6.0,39,21,988
591,2011-01-27,20,clear,61.6,86.0,74.0,6.0,13,30,718
592,2011-01-27,21,clear,61.6,86.0,74.0,6.0,28,13,466
593,2011-01-27,22,clear,61.6,86.0,74.0,6.0,20,2,346
594,2011-01-27,23,clear,61.6,84.2,80.0,11.0,17,2,210
595,2011-01-28,0,cloudy,63.3,86.0,75.0,9.0,17,1,112
596,2011-01-28,1,cloudy,63.3,86.0,75.0,9.0,40,6,22
597,2011-01-28,2,cloudy,63.3,86.0,75.0,11.0,14,2,28
598,2011-01-28,3,cloudy,63.3,87.8,75.0,7.0,49,9,-1
599,2011-01-28,5,cloudy,61.6,86.0,80.0,7.0,48,-2,54
600,2011-01-28,6,cloudy,61.6,84.2,80.0,9.0,17,2,204
601,2011-01-28,7,cloudy,59.9,84.2,86.0,6.0,0,16,754
602,2011-01-28,8,cloudy,59.9,84.2,86.0,6.0,31,12,2020
603,2011-01-28,9,light snow/rain,61.6,86.0,86.0,6.0,29,44,1239
604,2011-01-28,10,light snow/rain,61.6,86.0,86.0,7.0,22,1,636
605,2011-01-28,11,light snow/rain,61.6,86.0,93.0,7.0,40,-1,385
606,2011-01-28,12,light snow/rain,61.6,86.0,93.0,7.0,8,5,364
607,2011-01-28,13,light snow/rain,61.6,86.0,93.0,7.0,33,1,403
608,2011-01-28,14,light snow/rain,65.0,93.2,80.0,0.0,9,12,469
609,2011-01-28,15,cloudy,63.3,91.4,86.0,0.0,1,9,524
610,2011-01-28,16,lear,65.0,93.2,80.0,0.0,32,68,907
611,2011-01-28,17,CLEAR,66.7,89.6,75.0,9.0,36,12,1910
612,2011-01-28,18,clear,66.7,87.8,75.0,13.0,43,13,1394
613,2011-01-28,19,cloudy,66.7,89.6,75.0,9.0,10,33,1089
614,2011-01-28,20,cloudy,66.7,87.8,70.0,13.0,48,6,798
615,2011-01-28,21,cloudy,65.0,87.8,75.0,9.0,34,8,744
616,2011-01-28,22,clear,66.7,86.0,65.0,24.0,42,1,339
617,2011-01-28,23,clear,66.7,87.8,60.0,15.0,25,7,288
618,2011-01-29,0,clear,65.0,84.2,64.0,24.0,2,14,338
619,2011-01-29,1,lear,65.0,87.8,64.0,13.0,34,2,261
620,2011-01-29,2,clear,65.0,87.8,64.0,11.0,1,0,194
621,2011-01-29,3,clear,63.3,86.0,64.0,9.0,35,22,70
622,2011-01-29,4,clear,59.9,82.4,69.0,7.0,11,5,24
623,2011-01-29,6,clear,59.9,82.4,64.0,9.0,23,-2,31
624,2011-01-29,7,clear,59.9,82.4,59.0,7.0,22,5,51
625,2011-01-29,8,clear,61.6,84.2,55.00000000000001,11.0,39,20,401
626,2011-01-29,9,lear,61.6,86.0,59.0,6.0,14,2,443
627,2011-01-29,10,cloudy,61.6,86.0,64.0,7.0,9,26,660
628,2011-01-29,11,cloudy,61.6,84.2,64.0,9.0,22,26,778
629,2011-01-29,12,cloudy,63.3,84.2,59.0,13.0,16,85,857
630,2011-01-29,13,cloudy,65.0,87.8,55.00000000000001,11.0,5,65,728
631,2011-01-29,14,cloudy,65.0,87.8,60.0,9.0,8,71,1159
632,2011-01-29,15,clear,65.0,86.0,69.0,17.0,11,152,1275
633,2011-01-29,16,clear,66.7,89.6,60.0,11.0,48,135,1144
634,2011-01-29,17,clear,66.7,95.0,60.0,0.0,20,64,1070
635,2011-01-29,18,clear,65.0,87.8,69.0,9.0,2,63,764
636,2011-01-29,19,cloudy,65.0,86.0,69.0,17.0,41,40,674
637,2011-01-29,20,clear,61.6,86.0,74.0,6.0,49,7,551
638,2011-01-29,21,clear,61.6,86.0,74.0,6.0,14,6,456
639,2011-01-29,22,clear,59.9,84.2,80.0,6.0,21,26,369
640,2011-01-29,23,clear,59.9,84.2,80.0,6.0,16,19,388
641,2011-01-30,0,clear,59.9,82.4,80.0,7.0,7,-1,430
642,2011-01-30,1,clear,58.2,86.0,80.0,0.0,30,47,291
643,2011-01-30,2,clear,59.9,87.8,80.0,0.0,22,7,133
644,2011-01-30,3,clear,58.2,86.0,93.0,0.0,11,5,94
645,2011-01-30,4,clear,58.2,86.0,93.0,0.0,8,-1,13
646,2011-01-30,5,clear,58.2,86.0,86.0,0.0,7,2,39
647,2011-01-30,7,clear,58.2,86.0,86.0,0.0,37,2,40
648,2011-01-30,8,cloudy,58.2,86.0,86.0,0.0,19,9,140
649,2011-01-30,9,cloudy,59.9,87.8,80.0,0.0,2,26,438
650,2011-01-30,10,cloudy,61.6,89.6,80.0,0.0,21,48,739
651,2011-01-30,11,clear,65.0,93.2,75.0,0.0,7,65,651
652,2011-01-30,12,clear,71.8,98.6,52.0,7.0,5,68,1126
653,2011-01-30,13,clear,70.1,95.0,61.0,7.0,34,93,927
654,2011-01-30,14,clear,70.1,96.8,61.0,6.0,6,126,1348
655,2011-01-30,15,clear,71.8,100.4,56.00000000000001,0.0,31,100,1236
656,2011-01-30,16,clear,71.8,100.4,56.00000000000001,0.0,12,134,1355
657,2011-01-30,17,clear,71.8,95.0,56.00000000000001,13.0,49,43,922
658,2011-01-30,18,clear,68.4,91.4,65.0,11.0,29,54,739
659,2011-01-30,19,clear,68.4,91.4,65.0,13.0,25,62,595
660,2011-01-30,20,cloudy,68.4,93.2,65.0,7.0,37,19,391
661,2011-01-30,21,cloudy,66.7,89.6,70.0,11.0,4,23,327
662,2011-01-30,22,cloudy,66.7,87.8,70.0,13.0,29,14,242
663,2011-01-30,23,cloudy,66.7,86.0,65.0,19.0,2,36,208
664,2011-01-31,0,cloudy,66.7,87.8,65.0,15.0,17,8,82
665,2011-01-31,1,clear,65.0,86.0,64.0,17.0,10,13,60
666,2011-01-31,2,clear,65.0,87.8,64.0,13.0,0,2,12
667,2011-01-31,3,clear,65.0,87.8,64.0,13.0,48,-1,22
668,2011-01-31,4,clear,63.3,84.2,59.0,15.0,17,0,22
669,2011-01-31,5,clear,61.6,80.6,64.0,19.0,13,0,106
670,2011-01-31,6,clear,59.9,77.0,69.0,22.0,27,-1,478
671,2011-01-31,7,cloudy,59.9,77.0,64.0,19.0,49,8,925
672,2011-01-31,8,cloudy,59.9,77.0,59.0,19.0,30,21,2369
673,2011-01-31,9,cloudy,59.9,77.0,59.0,20.0,47,-2,1453
674,2011-01-31,10,cloudy,59.9,78.8,59.0,13.0,10,5,886
675,2011-01-31,11,cloudy,59.9,78.8,59.0,13.0,31,15,603
676,2011-01-31,12,cloudy,61.6,86.0,55.00000000000001,7.0,40,41,802
677,2011-01-31,13,cloudy,59.9,87.8,59.0,0.0,20,12,672
678,2011-01-31,14,cloudy,61.6,84.2,55.00000000000001,9.0,0,9,1106
679,2011-01-31,15,cloudy,59.9,82.4,59.0,9.0,44,23,533
680,2011-01-31,16,cloudy,59.9,82.4,56.00000000000001,13.0,25,22,1075
681,2011-01-31,17,cloudy,59.9,78.8,59.0,13.0,17,40,2018
682,2011-01-31,18,cloudy,59.9,78.8,55.00000000000001,15.0,3,19,1991
683,2011-01-31,19,clear,71.8,98.6,61.0,7.0,4,19,1404
684,2011-01-31,20,light snow/rain,59.9,80.6,59.0,11.0,8,-1,1016
685,2011-01-31,21,light snow/rain,59.9,84.2,59.0,6.0,10,22,685
686,2011-01-31,22,cloudy,59.9,82.4,59.0,7.0,14,0,445
687,2011-01-31,23,cloudy,59.9,84.2,64.0,6.0,3,12,195
688,2011-02-01,0,cloudy,59.9,82.4,64.0,7.0,42,14,83
689,2011-02-01,1,cloudy,59.9,82.4,69.0,7.0,18,1,43
690,2011-02-01,2,cloudy,59.9,87.8,69.0,0.0,39,0,25
691,2011-02-01,3,cloudy,59.9,87.8,69.0,0.0,8,-2,25
692,2011-02-01,5,light snow/rain,58.2,86.0,93.0,0.0,9,2,41
693,2011-02-01,6,light snow/rain,58.2,86.0,93.0,0.0,14,2,289
694,2011-02-01,7,light snow/rain,59.9,87.8,93.0,0.0,37,-1,679
695,2011-02-01,8,light snow/rain,59.9,87.8,93.0,0.0,22,19,1718
696,2011-02-01,9,cloudy,59.9,87.8,93.0,0.0,18,15,1487
697,2011-02-01,10,cloudy,59.9,87.8,93.0,0.0,42,0,615
698,2011-02-01,11,cloudy,61.6,89.6,86.0,0.0,40,14,641
699,2011-02-01,12,cloudy,63.3,91.4,86.0,0.0,47,12,688
700,2011-02-01,13,cloudy,63.3,91.4,86.0,0.0,33,23,640
701,2011-02-01,14,cloudy,65.0,91.4,80.0,6.0,16,34,639
702,2011-02-01,15,cloudy,66.7,95.0,75.0,0.0,34,50,587
703,2011-02-01,16,cloudy,66.7,89.6,75.0,9.0,37,22,795
704,2011-02-01,17,cloudy,66.7,95.0,75.0,0.0,32,26,2236
705,2011-02-01,18,cloudy,66.7,91.4,81.0,7.0,38,21,2150
706,2011-02-01,19,cloudy,66.7,89.6,81.0,9.0,26,19,1365
707,2011-02-01,20,cloudy,65.0,87.8,87.0,9.0,30,36,902
708,2011-02-01,21,cloudy,65.0,87.8,87.0,9.0,44,-1,835
709,2011-02-01,22,cloudy,65.0,91.4,87.0,6.0,29,14,437
710,2011-02-01,23,light snow/rain,63.3,84.2,93.0,13.0,11,6,195
711,2011-02-02,0,light snow/rain,65.0,89.6,93.0,7.0,18,-1,28
712,2011-02-02,1,light snow/rain,65.0,87.8,93.0,13.0,18,-1,42
713,2011-02-02,2,light snow/rain,65.0,87.8,93.0,9.0,7,28,1
714,2011-02-02,3,light snow/rain,65.0,87.8,93.0,9.0,40,2,12
715,2011-02-02,4,LIGHT SNOW/RAIN,65.0,86.0,93.0,19.0,16,-1,8
716,2011-02-02,5,light snow/rain,65.0,89.6,93.0,7.0,20,1,42
717,2011-02-02,6,light snow/rain,65.0,89.6,93.0,7.0,15,6,226
718,2011-02-02,7,light snow/rain,65.0,86.0,93.0,15.0,29,8,621
719,2011-02-02,8,light snow/rain,65.0,86.0,93.0,15.0,24,7,2000
720,2011-02-02,9,cloudy,66.7,91.4,93.0,6.0,40,29,1543
721,2011-02-02,10,cloudy,65.0,93.2,100.0,0.0,45,13,771
722,2011-02-02,11,cloudy,66.7,87.8,93.0,13.0,45,33,614
723,2011-02-02,12,cloudy,66.7,87.8,93.0,15.0,33,23,798
724,2011-02-02,13,clear,75.2,100.4,93.0,11.0,29,8,960
725,2011-02-02,14,clear,78.5,107.6,82.0,26.0,35,14,790
726,2011-02-02,15,clear,78.5,107.6,76.0,22.0,47,70,859
727,2011-02-02,16,clear,76.9,100.4,71.0,20.0,5,55,1236
728,2011-02-02,17,clear,76.9,98.6,53.0,35.0,25,48,2375
729,2011-02-02,18,clear,75.2,95.0,42.0,37.0,3,51,2272
730,2011-02-02,19,clear,70.1,89.6,45.0,33.0,42,23,1146
731,2011-02-02,20,clear,66.7,84.2,48.0,37.0,47,27,923
732,2011-02-02,21,clear,65.0,84.2,47.0,22.0,34,8,806
733,2011-02-02,22,clear,65.0,86.0,44.0,17.0,8,36,456
734,2011-02-02,23,clear,63.3,80.6,44.0,30.0,4,20,374
735,2011-02-03,0,clear,63.3,80.6,40.0,30.0,1,9,144
